ID	GeneSymbol
axo16288-f_at	TMEM161A
axo02766-f_at	KCNIP4
axo30484-f_at	
axo14534-f_at	ZC3H13
axo30287-f_at	
axo02143-f_at	RCOR2
axo26047-f_at	
axo16381-f_at	TESC
axo28806-f_at	
axo14031-f_at	SETD1A
axo07249-r_at	EN2
axo19808-f_at	FAR1
axo19183-r_at	C14orf45
axo25766-f_at	
axo28213-f_at	
axo30802-f_at	
axo01974-f_at	POM121
axo18683-f_at	CENPM
axo23202-r_at	
axo26881-f_at	
axo08871-f_at	CETP
axo16027-r_at	DNAH3
axo28983-f_at	
axo14669-r_at	FAM168A
axo08341-f_at	PARN
axo03721-r_at	
axo09658-f_at	KYNU
axo20036-f_at	TRIM63
axo12260-f_at	CHL1
axo19424-f_at	FAM49A
axo18758-f_at	TMEM43
axo18936-f_at	NAT10
axo00454-f_at	DYRK1A
axo31339-f_at	
axo23147-f_at	
axo01579-f_at	TMTC2
axo03327-f_at	RASSF6
axo27285-f_at	
axo06668-f_at	NKIRAS2
axo06648-f_at	SCAI
axo29597-f_at	
axo10928-f_at	FGF3
axo11175-f_at	IRS1
axo27614-f_at	
axo22375-r_at	
axo11564-f_at	MYH1
axo01276-r_at	RTKN2
axo12783-f_at	RREB1
axo03099-f_at	TEX9
axo00141-f_at	ZNF300
axo30546-f_at	
axo06986-f_at	ARG2
axo09657-f_at	TOP3B
axo14881-f_at	FNBP4
axo01621-r_at	FAM116A
axo12806-r_at	HRH3
axo23725-f_at	
axo18166-f_at	MAD1L1
axo00295-r_at	OLFM3
axo02078-f_at	C3orf24
axo01601-f_at	ZNF366
axo01767-f_at	IQCK
axo19889-f_at	MRPL45
axo27041-f_at	
axo18515-f_at	FAM160B2
axo21770-r_at	
axo05756-r_at	NSDHL
axo28072-f_at	
axo27298-f_at	
axo24412-r_at	
axo10198-f_at	NEB
axo08515-f_at	PSMB1
axo26837-f_at	
axo15189-f_at	PHF19
axo21293-f_at	OR51E2
axo25609-f_at	
axo17039-f_at	TRIM36
axo16187-f_at	ANKRD16
axo09790-f_at	GZMB
axo13157-f_at	NFATC2
axo28544-f_at	
axo05474-r_at	CASK
axo00661-f_at	RPS29
axo03779-f_at	hCG_1773238
axo15770-f_at	FGFR3
axo06711-f_at	ZNF286B
axo18729-f_at	DHX58
axo07572-f_at	RUNX1
axo24030-r_at	
axo01639-f_at	ALDH3A2
axo15287-r_at	MBD1
axo01257-r_at	DNAJC19
axo22624-f_at	
axo23576-f_at	
axo06288-r_at	LMLN
axo20361-f_at	IHH
axo05907-r_at	ERVWE1
axo11382-f_at	CNIH
axo11804-f_at	OCM2
axo31402-f_at	
axo06333-r_at	CISD3
axo19811-f_at	SLITRK6
axo28233-f_at	
axo08008-f_at	ITPR3
axo12991-f_at	FBXL4
axo16632-f_at	SLC25A36
axo08030-f_at	KDR
axo09611-r_at	ZNF259
axo22054-f_at	
axo20329-f_at	TRIM15
axo01086-f_at	C1orf92
axo28694-f_at	
axo19364-f_at	ASXL3
axo14526-f_at	ZNF423
axo02301-r_at	CYTSB
axo21889-r_at	
axo08796-f_at	SLIT1
axo11541-f_at	AFF1
axo21842-r_at	
axo01570-f_at	CFI
axo19939-f_at	MAML2
axo03639-f_at	LOC647678
axo00356-f_at	PTPN6
axo14273-r_at	KIAA1012
axo27544-f_at	
axo26877-f_at	
axo24848-f_at	
axo17026-f_at	ANLN
axo01790-f_at	C10orf47
axo02590-f_at	KCNQ1
axo11328-r_at	ARPC2
axo25586-f_at	
axo02723-r_at	KCNIP3
axo20772-f_at	FGD1
axo04792-f_at	PHKB
axo05968-f_at	NT5C2
axo15037-f_at	ZDHHC5
axo18659-f_at	MRPS34
axo07924-f_at	HDC
axo04297-f_at	CEP170
axo24451-r_at	
axo18839-f_at	SCRN3
axo10892-r_at	S1PR3
axo20012-f_at	NTNG2
axo04855-f_at	TCF4
axo07010-f_at	BNIP1
axo12509-f_at	TLK2
axo30949-f_at	
axo30479-f_at	
axo00338-f_at	TUBA3D
axo01945-f_at	USP48
axo05047-f_at	FAM54B
axo28545-f_at	
axo03880-f_at	LOC100128274
axo00220-f_at	GNB1L
axo30543-f_at	
axo30698-f_at	
axo26640-f_at	
axo23870-f_at	
axo30328-f_at	
axo13636-f_at	CBX6
axo06791-f_at	PGAP2
axo10204-f_at	NEB
axo09518-f_at	RIPK1
axo08696-f_at	RING1
axo04291-f_at	PPP4R1
axo22198-f_at	
axo04065-f_at	LOC100128274
axo24143-f_at	
axo20114-r_at	LINGO1
axo19390-f_at	ZEB1
axo25165-f_at	
axo31367-f_at	
axo30907-f_at	
axo23936-r_at	
axo12786-r_at	RNF2
axo11229-f_at	RBL2
axo23516-f_at	
axo06514-f_at	C17orf49
axo12718-f_at	ZNF79
axo02809-f_at	EIF4G1
axo06483-f_at	TMEM194B
axo00172-f_at	TMEM132B
axo26303-f_at	
axo04549-f_at	AP3D1
axo30730-f_at	
axo04205-f_at	LPL
axo30918-f_at	
axo02045-f_at	NFATC3
axo27479-f_at	
axo00517-f_at	SHANK2
axo04832-f_at	PTCH1
axo24584-f_at	
axo22270-f_at	
axo02176-f_at	SRGAP3
axo03739-f_at	LOC648822
axo14905-f_at	PRDM2
axo30560-f_at	
axo25624-f_at	
axo12805-f_at	HRH3
axo03022-r_at	CYFIP2
axo15763-f_at	AKAP7
axo00037-f_at	DCLK3
axo14295-f_at	SBNO2
axo26974-f_at	
axo12383-r_at	SYPL1
axo06802-f_at	SCRN1
axo24785-f_at	
axo26215-f_at	
axo23603-f_at	
axo04171-f_at	FKRP
axo01514-r_at	PTPDC1
axo21706-r_at	
axo26026-f_at	
axo22569-f_at	
axo04366-f_at	PARP2
axo07851-f_at	GALK2
axo04167-f_at	LIPA
axo03461-f_at	OSCP1
axo04722-f_at	USP45
axo16549-f_at	RBM28
axo18533-r_at	CCDC14
axo13716-f_at	HSPB8
axo19031-f_at	SGK269
axo31526-f_at	
axo12751-f_at	CIT
axo27177-f_at	
axo19589-f_at	TMEM47
axo02084-r_at	ADARB1
axo30135-f_at	
axo30445-f_at	
axo20614-f_at	IL7R
axo02200-r_at	HARBI1
axo11735-f_at	VAV3
axo15564-r_at	TRAPPC4
axo17636-f_at	KIAA1161
axo24284-r_at	
axo30596-f_at	
axo22478-f_at	
axo30460-f_at	
axo13046-r_at	ANXA13
axo07559-r_at	CALB2
axo10965-r_at	GSC2
axo17944-f_at	MST1
axo14246-f_at	AGAP1
axo11399-f_at	PRMT3
axo30480-f_at	
axo17083-r_at	CLN8
axo23591-f_at	
axo30511-f_at	
axo31377-f_at	
axo11310-f_at	ARPC3
axo18257-f_at	GAN
axo23221-r_at	
axo08480-f_at	CHRNA7
axo08887-f_at	STAT3
axo20209-f_at	ZNF3
axo21984-f_at	
axo31524-f_at	
axo08571-f_at	PTPN11
axo27573-f_at	
axo21987-r_at	
axo16841-f_at	C5orf22
axo08916-f_at	SYCP1
axo24655-f_at	
axo27833-f_at	
axo29001-f_at	
axo17996-f_at	NEFH
axo06545-f_at	FES
axo02950-f_at	SLC10A6
axo07319-f_at	C7
axo17081-f_at	PCDHGC5
axo13254-f_at	YWHAG
axo01060-f_at	FAM109A
axo21519-f_at	CDK4
axo08632-r_at	RAD51
axo28838-f_at	
axo27314-f_at	
axo02951-f_at	BID
axo14175-f_at	UBAP2L
axo20026-f_at	GLIS2
axo18176-f_at	EXOC4
axo17121-f_at	WNK1
axo28327-f_at	
axo05054-f_at	EIF3CL
axo16576-f_at	EFHC1
axo11990-f_at	PIBF1
axo23674-f_at	
axo02891-f_at	CREB3L2
axo24595-f_at	
axo03711-f_at	CLDN24
axo17326-r_at	ABCC1
axo18976-r_at	KCNK2
axo07186-f_at	C8A
axo24798-f_at	
axo06141-f_at	COCH
axo24016-f_at	
axo15162-f_at	CCDC9
axo29766-f_at	
axo24229-f_at	
axo07133-r_at	DGKQ
axo06973-f_at	RAB28
axo22042-f_at	
axo28033-f_at	
axo18612-f_at	ARID4A
axo08420-f_at	PLD2
axo05060-f_at	RSPH10B2
axo25566-f_at	
axo13886-f_at	PIK3R4
axo07780-f_at	ETFB
axo11797-f_at	NUMA1
axo15681-f_at	CNOT1
axo10402-f_at	DCLK1
axo17605-f_at	ZNF287
axo25856-f_at	
axo19271-f_at	PREX2
axo03232-f_at	CARM1
axo17787-f_at	ZNF687
axo10373-r_at	HGS
axo11719-f_at	YAP1
axo10716-r_at	PSMD5
axo17242-f_at	ARL15
axo13332-r_at	C12orf24
axo00203-f_at	LRRC3B
axo28703-f_at	
axo04772-f_at	CCDC30
axo07807-f_at	FBN2
axo24812-f_at	
axo19229-f_at	MUS81
axo03307-f_at	NRP2
axo31232-f_at	
axo01244-r_at	ZSCAN20
axo30809-f_at	
axo25277-f_at	
axo05149-f_at	PID1
axo10249-f_at	SCN2B
axo26949-f_at	
axo06708-f_at	COG2
axo00441-f_at	UNG
axo23926-f_at	
axo28697-f_at	
axo21913-f_at	
axo31442-f_at	
axo00082-f_at	ARHGAP18
axo06207-f_at	PIP5K1A
axo16196-f_at	WDR55
axo08901-f_at	SULT2A1
axo09165-f_at	ZNF140
axo14561-f_at	NFASC
axo28402-f_at	
axo02614-f_at	NCOA3
axo25347-f_at	
axo21637-r_at	
axo18667-f_at	HOXB8
axo00175-f_at	ESCO1
axo25661-f_at	
axo17726-f_at	KIAA1328
axo30716-f_at	
axo05302-r_at	NAV2
axo07178-r_at	DYNC1I2
axo25284-f_at	
axo20260-f_at	MACF1
axo10875-f_at	CHKB
axo19739-f_at	ARMC2
axo24371-f_at	
axo14412-f_at	LRRC18
axo19185-f_at	LRRC8E
axo04249-f_at	ERAP1
axo30536-f_at	
axo05352-f_at	SEPT9
axo05095-r_at	RIMS2
axo02979-r_at	CSMD3
axo18615-f_at	CFH
axo01822-f_at	TMEM161B
axo02875-f_at	CADPS
axo03817-f_at	LOC729305
axo10935-f_at	GAK
axo24729-f_at	
axo17903-r_at	DDX55
axo25418-f_at	
axo19572-f_at	MARK4
axo16708-f_at	EDEM2
axo00801-f_at	TRIOBP
axo14283-f_at	KIAA0907
axo21193-f_at	RIPPLY2
axo22189-r_at	
axo18879-f_at	HSPBAP1
axo28608-f_at	
axo19624-f_at	SLC25A18
axo07002-r_at	BMP3
axo07419-f_at	ADRBK1
axo05433-f_at	CCBL1
axo18339-f_at	NPFFR1
axo02520-r_at	NAT8L
axo13958-f_at	WSCD2
axo17572-f_at	THAP11
axo13810-f_at	ZNF544
axo31224-f_at	
axo14112-f_at	ZEB2
axo01690-f_at	TMEM196
axo12847-f_at	MGLL
axo03695-f_at	
axo01230-r_at	VTI1A
axo17887-f_at	WNK3
axo10315-f_at	CDC23
axo25071-f_at	
axo16765-r_at	TMEM143
axo01418-f_at	ARRDC1
axo01776-f_at	CEP120
axo24711-f_at	
axo02511-r_at	ANKK1
axo24286-f_at	
axo09180-f_at	USP7
axo17112-f_at	UNC93A
axo28132-f_at	
axo21745-r_at	
axo13985-f_at	PUM1
axo28372-f_at	
axo05052-f_at	RPL22L1
axo06722-f_at	RELA
axo12198-r_at	KHDRBS3
axo13344-r_at	CNOT4
axo23759-r_at	
axo01724-r_at	PAOX
axo18025-f_at	PPIA
axo16395-f_at	C12orf48
axo30966-f_at	
axo24928-f_at	
axo02475-r_at	TUSC3
axo26886-f_at	
axo05053-f_at	GLT8D3
axo10829-f_at	SCO2
axo03626-f_at	STAT3
axo16571-f_at	KBTBD4
axo05674-f_at	PAK3
axo08804-r_at	DRD4
axo22347-r_at	
axo24754-f_at	
axo01175-f_at	CYB5RL
axo28655-f_at	
axo00762-f_at	KCTD12
axo19763-f_at	ZNF394
axo12339-f_at	EHMT2
axo04198-f_at	MYH11
axo11821-f_at	PDGFRA
axo05625-f_at	GABRA1
axo11516-f_at	MCM7
axo19930-f_at	PROK1
axo30364-f_at	
axo19928-r_at	HOOK3
axo17853-f_at	KIAA1529
axo15705-r_at	POLR3K
axo26990-f_at	
axo02491-r_at	ZFYVE1
axo30872-f_at	
axo28360-f_at	
axo25014-f_at	
axo20054-r_at	RAB3IP
axo15140-f_at	
axo18691-r_at	OBFC2B
axo30178-f_at	
axo10779-r_at	FEZ1
axo10322-f_at	LIN7A
axo00357-r_at	DUT
axo12731-f_at	ZNF184
axo05800-f_at	TRIM2
axo24763-f_at	
axo28407-f_at	
axo26038-f_at	
axo09937-f_at	ARHGAP1
axo17896-f_at	ZSWIM6
axo30824-f_at	
axo17534-f_at	GOPC
axo27265-f_at	
axo10886-f_at	CSTA
axo14636-r_at	ZNF182
axo30466-f_at	
axo09347-r_at	HTR1E
axo01647-r_at	DOK6
axo09042-f_at	TSSC1
axo01282-f_at	LACE1
axo01995-f_at	NOXO1
axo14279-f_at	ANKRD6
axo09628-f_at	PRPF4B
axo22045-f_at	
axo11649-f_at	CDC42BPB
axo04471-r_at	NDP
axo03060-f_at	RSBN1L
axo24652-f_at	
axo22966-r_at	
axo07281-f_at	FAT2
axo03112-r_at	MIA3
axo17673-f_at	AARS2
axo23899-f_at	
axo24094-r_at	
axo21419-f_s_at	RHEBL1
axo05388-f_at	NBEAL1
axo05671-f_at	FBLN7
axo30952-f_at	
axo10416-f_at	TBRG4
axo24819-f_at	
axo17079-f_at	PCDHGB6
axo03703-f_at	
axo25073-f_at	
axo16700-f_at	HGF
axo25882-f_at	
axo05340-f_at	FANCI
axo16610-f_at	MSL2
axo05225-f_at	PCMTD2
axo17708-r_at	SRGAP1
axo23241-f_at	
axo24482-f_at	
axo13174-r_at	PIP5K1C
axo09784-f_at	FGF13
axo09007-f_at	TMOD1
axo01014-f_at	GABPB2
axo05712-r_at	SMARCAD1
axo30915-f_at	
axo20071-f_at	FOXP1
axo13987-f_at	KIAA0100
axo15209-f_at	IFT172
axo08457-r_at	PPP2R1B
axo30430-f_at	
axo03950-f_at	LOC100128274
axo27059-f_at	
axo18810-f_at	RNF219
axo07118-f_at	CSTF2
axo05652-f_at	CASR
axo21400-f_at	DQX1
axo13844-r_at	TMOD2
axo28987-f_at	
axo15151-f_at	POLDIP2
axo06875-r_at	HSDL1
axo14127-f_at	IP6K1
axo08275-r_at	NEK2
axo14653-f_at	RGL1
axo17263-f_at	SGOL1
axo11841-f_at	PITPNA
axo17928-f_at	
axo29728-f_at	
axo30727-f_at	
axo23541-f_at	
axo25838-f_at	
axo18422-r_at	C5orf28
axo30184-f_at	
axo24167-f_at	
axo10255-r_at	SLC9A5
axo31645-f_at	
axo15447-f_at	RBMX2
axo09115-f_at	VSNL1
axo05323-f_at	C3orf63
axo02493-r_at	PTH2
axo04352-f_at	CRTC3
axo25061-f_at	
axo18214-f_at	BCORL1
axo15575-f_at	MTMR2
axo18204-f_at	DHX35
axo00034-f_at	TNKS1BP1
axo24508-f_at	
axo24551-f_at	
axo28067-f_at	
axo00440-f_at	DBN1
axo01632-f_at	ABCA13
axo09759-r_at	TSC22D3
axo30679-f_at	
axo30898-f_at	
axo18080-f_at	RPRD1B
axo25497-f_at	
axo30521-f_at	
axo07622-f_at	CHN1
axo30794-f_at	
axo30930-f_at	
axo05495-f_at	POLG
axo25905-f_at	
axo09378-f_at	HTR2C
axo15567-f_at	SHANK1
axo04351-f_at	ENGASE
axo24900-f_at	
axo04376-f_at	SHPRH
axo18548-f_at	CCDC21
axo09465-f_at	EIF3F
axo11593-f_at	SLC25A1
axo04231-f_at	DCUN1D4
axo09449-f_at	EIF3A
axo30586-f_at	
axo17214-f_at	ROBO4
axo15094-f_at	TSKU
axo10824-r_at	RCE1
axo02035-f_at	C19orf6
axo00723-f_at	NAF1
axo06593-f_at	CHRDL1
axo09983-f_at	CBLN1
axo22845-r_at	
axo30817-f_at	
axo04199-f_at	ARAP1
axo06429-f_at	EDC3
axo01217-r_at	WDR63
axo30868-f_at	
axo08432-r_at	CHRM3
axo30762-f_at	
axo22315-f_at	
axo11917-r_at	TESK1
axo04223-f_at	CLDND1
axo10639-r_at	KIF5A
axo27246-f_at	
axo25037-f_at	
axo07581-f_at	CD38
axo16036-r_at	GRID1
axo28019-f_at	
axo20170-f_at	LACTB
axo01138-f_at	CXorf38
axo21946-r_at	
axo28175-f_at	
axo31498-f_at	
axo21895-r_at	
axo13310-f_at	SLCO3A1
axo25945-f_at	
axo26056-f_at	
axo17362-r_at	SH3GLB2
axo20330-f_at	BOC
axo06352-r_at	TMEM151B
axo15677-f_at	WDR89
axo10849-f_at	ABCD2
axo06269-f_at	NDUFB11
axo02091-f_at	TTBK2
axo19894-r_at	LSMD1
axo25734-f_at	
axo10074-f_at	EPHA7
axo04700-r_at	SLC35F4
axo26261-f_at	
axo10337-r_at	MTMR7
axo28117-f_at	
axo24894-f_at	
axo06880-f_at	RPAP3
axo01439-r_at	C11orf46
axo18133-f_at	TMEM8A
axo14318-f_at	PCNX
axo00950-f_at	ORMDL3
axo06291-f_at	TMEM132C
axo13112-f_at	KDM2A
axo13163-f_at	QSOX1
axo16122-f_at	MBTD1
axo30616-f_at	
axo14294-f_at	RUFY3
axo30759-f_at	
axo01753-f_at	STXBP1
axo26287-f_at	
axo08711-r_at	RPS2
axo06811-f_at	RAI14
axo12656-f_at	FAF1
axo30673-f_at	
axo25221-f_at	
axo07683-f_at	HAPLN1
axo30468-f_at	
axo09221-f_at	AXIN1
axo17964-f_at	RPL36A
axo30548-f_at	
axo20403-f_at	KRT14
axo28105-f_at	
axo22340-r_at	
axo04543-f_at	NFKB2
axo08056-f_at	LAMB1
axo17253-f_at	HOXA5
axo14503-r_at	PEG10
axo19539-f_at	
axo00875-f_at	VANGL1
axo14695-f_at	BAT2D1
axo22895-f_at	
axo17091-f_at	CYCS
axo07168-f_at	DNAH14
axo19077-f_at	ACTR5
axo24602-f_at	
axo12743-f_at	PICALM
axo17299-f_at	GKN1
axo28636-f_at	
axo08347-f_at	CACNA1S
axo12213-f_at	GNA13
axo05963-r_at	MAP4
axo12139-r_at	NOVA1
axo13580-f_at	LIMD1
axo05081-f_at	ABL2
axo31389-f_at	
axo01181-f_at	CCDC46
axo21418-f_at	SFXN5
axo17910-f_at	GBA2
axo02742-f_at	ANKRD42
axo29749-f_at	
axo18981-f_at	ELMO3
axo03669-r_at	
axo13826-f_at	PRPF19
axo07988-f_at	ITGA9
axo12841-r_at	GABARAP
axo09714-f_at	IRF7
axo23983-f_at	
axo05694-r_at	LYRM1
axo18726-f_at	RTKN
axo14438-f_at	ZNF609
axo26179-f_at	
axo30653-f_at	
axo15355-r_at	TXNDC11
axo08326-r_at	P2RY1
axo20465-f_at	RPS12
axo02844-f_at	RAB23
axo17070-f_at	CACNA1G
axo01540-f_at	TTC9B
axo30804-f_at	
axo27494-f_at	
axo17613-r_at	TMEM27
axo07613-r_at	CENPE
axo27165-f_at	
axo04526-f_at	IRF2BP2
axo28597-f_at	
axo05975-r_at	ZDHHC4
axo24398-f_at	
axo07243-r_at	ELAVL1
axo11970-f_at	TUBGCP3
axo06892-f_at	GSK3B
axo19961-f_at	HEATR7A
axo26899-f_at	
axo16460-f_at	PDPR
axo14982-f_at	ANAPC13
axo26297-f_at	
axo02657-f_at	GPR141
axo02173-r_at	XKR6
axo10417-f_at	RPL11
axo30694-f_at	
axo31384-f_s_at	
axo27507-f_at	
axo11791-f_at	NRAP
axo07091-r_at	CNGB1
axo04354-r_at	RRBP1
axo25404-f_at	
axo31638-f_at	
axo14073-f_at	CKAP5
axo09103-f_at	VCL
axo06605-f_at	NDOR1
axo07347-f_at	HCRT
axo24726-f_at	
axo15254-f_at	GPX7
axo27345-f_at	
axo17459-r_at	RGR
axo08751-r_at	SDHD
axo01318-f_at	CRYZL1
axo13922-f_at	GBA
axo09138-f_at	ZNF268
axo07501-f_at	ATP2B4
axo14223-f_at	RBM16
axo21592-f_at	
axo01886-r_at	TTL
axo19235-f_at	FBXO11
axo07494-r_at	ATP1B1
axo01046-f_at	HDX
axo03221-f_at	FAM5C
axo02452-f_at	SESTD1
axo12302-f_at	SRCAP
axo24170-r_at	
axo15972-f_at	PRKAG3
axo16086-f_at	ZCCHC8
axo23819-r_at	
axo06646-f_at	CCDC42B
axo03260-r_at	PHF17
axo29827-f_at	
axo23934-f_at	
axo24667-f_at	
axo19766-f_at	WDR75
axo23440-r_at	
axo00842-f_at	PIH1D2
axo13936-f_at	ZNF516
axo28197-f_at	
axo06356-f_at	ANAPC7
axo13244-f_at	TNPO3
axo03442-f_at	PRELID2
axo05403-f_at	TSC2
axo11263-r_at	TRAF1
axo05594-f_at	C2orf30
axo25220-f_at	
axo13733-f_at	C1orf107
axo14353-f_at	SPEN
axo11618-f_at	RPL10
axo19143-f_at	LRRTM4
axo04208-f_at	PEG10
axo24882-f_at	
axo13693-f_at	SULT4A1
axo04170-r_at	ACBD7
axo30632-f_at	
axo13474-f_at	RPS10
axo01727-r_at	CPNE1
axo01011-f_at	CYB5D2
axo30615-f_at	
axo24580-f_at	
axo24853-f_at	
axo10674-r_at	NDUFS1
axo19023-f_at	WDR78
axo25131-f_at	
axo10733-f_at	SLC1A6
axo24859-f_at	
axo19021-f_at	NIPAL2
axo13697-f_at	OPTC
axo20002-f_at	C6orf168
axo13571-r_at	VAMP1
axo16738-f_at	SEPT11
axo20189-f_at	DISP1
axo04766-r_at	WDR16
axo13000-f_at	FBXO7
axo08157-f_at	MDM4
axo01571-f_at	RIBC1
axo12335-f_at	GADD45G
axo15361-r_at	C3orf32
axo30970-f_at	
axo28893-f_at	
axo17365-f_at	SPIRE1
axo14373-f_at	SPEN
axo18711-f_at	ASB8
axo15002-f_at	
axo25889-f_at	
axo30428-f_at	
axo28113-f_at	
axo17144-r_at	MOV10L1
axo19631-r_at	KRTAP4-12
axo28514-f_at	
axo18959-r_at	TTLL7
axo29177-f_at	
axo02383-f_at	SULT1C2
axo05304-f_at	FBXL13
axo18387-r_at	SEMA4A
axo08299-f_at	NTSR1
axo20428-f_at	CYP27B1
axo22171-f_at	
axo08533-f_at	PSMC6
axo11928-f_at	TNFAIP2
axo18788-f_at	C16orf53
axo31731-f_at	
axo18828-r_at	C6orf211
axo02101-f_at	CNKSR3
axo02537-f_at	C6orf165
axo23404-f_at	
axo15003-f_at	TMEM186
axo25025-f_at	
axo23661-r_at	
axo11472-f_at	SF3A1
axo14890-f_at	ARHGEF12
axo14864-f_at	SYNE1
axo26236-f_at	
axo09575-f_at	TMEM11
axo03421-r_at	AGT
axo13057-f_at	HEY2
axo02507-f_at	DNAH12
axo11081-f_at	ATP2B3
axo03573-f_at	FAM150A
axo11121-f_at	SMC4
axo04323-r_at	AJAP1
axo14297-f_at	DHX30
axo10206-f_at	NDUFB1
axo14144-f_at	ERBB2IP
axo22831-f_at	
axo12148-f_s_at	ATP5G1
axo31519-f_at	
axo05022-r_at	BTBD9
axo23242-f_at	
axo03157-f_at	GPR133
axo29959-f_at	
axo15293-f_at	PRDM2
axo16824-f_at	RFK
axo15573-f_at	MMP17
axo21085-f_at	POFUT1
axo25266-f_at	
axo04690-f_at	KIF18B
axo01227-f_at	MAP2K7
axo19908-f_at	TMEM101
axo06286-f_at	ZNF415
axo05755-f_at	SYNPO2
axo23402-f_at	
axo27016-f_at	
axo08152-f_at	MCC
axo23789-r_at	
axo14966-r_at	FAM19A5
axo01037-f_at	LRGUK
axo24529-f_at	
axo13687-f_at	ZNF318
axo10672-f_at	NDUFB9
axo29819-f_at	
axo02841-f_at	TMEM107
axo29313-f_at	
axo26933-f_at	
axo30721-f_at	
axo00657-r_at	CYGB
axo27580-f_at	
axo07524-f_at	CFB
axo15302-f_at	PCF11
axo19212-f_at	USP36
axo12909-f_at	SHOC2
axo23479-r_at	
axo10889-f_at	DIAPH1
axo28729-f_at	
axo09585-f_at	ASAP2
axo02336-f_at	NDUFA11
axo31186-f_at	
axo12802-r_at	PACSIN2
axo19902-r_at	C16orf13
axo30932-f_at	
axo06282-r_at	ATG7
axo15656-f_at	TUBD1
axo10308-f_at	USP11
axo28646-f_at	
axo23349-f_at	
axo30740-f_at	
axo01191-f_at	UBLCP1
axo02298-f_at	SCN4B
axo06339-f_at	ALOX12B
axo14648-r_at	METAP1
axo06515-f_at	C17orf49
axo17312-f_at	PRMT8
axo13551-f_at	ADD1
axo03329-f_at	RAB5C
axo31220-f_at	
axo16216-f_at	ZCCHC2
axo10523-f_at	CLTC
axo28631-f_at	
axo03588-f_at	ZC3H14
axo06702-f_at	BTN3A1
axo14895-f_at	PUM2
axo04149-r_at	
axo00705-f_at	SCRN2
axo11409-f_at	USPL1
axo00508-r_at	ELMO2
axo16398-r_at	PPP2R3C
axo30857-f_at	
axo05249-f_at	CAP1
axo24058-f_at	
axo06383-r_at	CLASP1
axo01634-r_at	SAMD9L
axo27506-f_at	
axo00177-f_at	RNF157
axo29544-f_at	
axo28468-f_at	
axo04847-f_at	C10orf26
axo24440-f_at	
axo11008-f_at	SMAD4
axo09068-f_at	UBE2B
axo30780-f_at	
axo25835-f_at	
axo28434-f_at	
axo14679-f_at	ACSBG1
axo30663-f_at	
axo07757-f_at	EHHADH
axo07590-f_at	CDC25C
axo13701-f_at	HIBCH
axo03386-r_at	SLC23A2
axo04400-r_at	C14orf43
axo15965-r_at	GALNT7
axo03545-f_at	PRRT3
axo08425-f_at	PMCH
axo09470-r_at	EIF3I
axo02624-f_s_at	PRDX1
axo09053-f_at	HIRA
axo13955-f_at	ZNF432
axo10112-f_at	FLOT2
axo18746-f_at	LENG1
axo19750-f_at	CEP192
axo02305-f_at	GAS2L3
axo18755-f_at	EFHD2
axo25402-f_at	
axo06190-f_at	RPS27A
axo24243-f_at	
axo00421-f_at	TRIM69
axo06690-f_at	NEDD4L
axo09426-f_at	RNASET2
axo13105-r_at	FAIM2
axo24142-f_at	
axo10441-r_at	SNAP29
axo22502-f_at	
axo06548-f_at	TPCN1
axo08539-f_at	CYP2A6
axo03781-r_at	hCG_1773238
axo20253-r_at	PCLO
axo17702-r_at	SERINC1
axo18560-f_at	PER2
axo16721-r_at	MUDENG
axo27787-f_at	
axo21318-f_at	INO80
axo23681-f_at	
axo30710-f_at	
axo14592-f_at	RAD54L2
axo02867-r_at	ADCY5
axo04647-f_at	GJC1
axo17592-f_at	MCOLN1
axo03543-f_at	CLEC9A
axo02075-f_at	UBE2Q2
axo00368-r_at	BHLHE23
axo16670-f_at	ARL8B
axo11874-f_at	PRKG2
axo28986-f_at	
axo06289-f_at	SELE
axo11066-f_at	TECTA
axo21348-f_at	PCTK1
axo15884-f_at	NRN1
axo08270-f_at	NDUFB3
axo12857-f_at	STRADA
axo28833-f_at	
axo18264-f_at	CSNK1G1
axo30269-f_at	
axo05264-f_at	LRRIQ3
axo13850-f_at	TRPM5
axo18802-f_at	CARS2
axo06844-r_at	WFS1
axo12056-r_at	GPM6B
axo16892-f_at	LRP2BP
axo00385-f_at	MED30
axo21168-f_at	PIWIL2
axo17976-f_at	ZNF248
axo25955-f_at	
axo09195-f_at	GPR68
axo07335-r_at	GTF2B
axo22323-f_at	
axo05751-f_at	ROBO2
axo01548-f_at	WDR65
axo30860-f_at	
axo03062-f_at	C6orf167
axo12376-f_at	RBP4
axo03874-r_at	
axo22838-f_at	
axo01445-f_at	TARSL2
axo02318-f_at	APTX
axo09419-f_at	CDC2L5
axo01798-f_at	C20orf96
axo30885-f_at	
axo04200-f_at	PQLC2
axo25728-f_at	
axo31343-f_at	
axo07791-f_at	F13B
axo05455-f_at	BCKDK
axo02149-f_at	DIP2B
axo11168-r_at	INPP5A
axo03228-f_at	CNNM3
axo21687-r_at	
axo06482-f_at	TNRC6C
axo01820-f_at	LRRC34
axo09102-f_at	VCL
axo19136-r_at	CSRNP3
axo05064-r_at	GOLSYN
axo28557-f_at	
axo27707-f_at	
axo01390-r_at	PANK1
axo01802-f_at	SLC22A6
axo07443-f_at	AKT2
axo15200-r_at	ZNF337
AFFX-CreX-5_at	
